key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150113|sii|2107|1,115/01/13,18:08:46,2107,厚生,公告本公司一年內累積取得有價證券達三億元,有價證券,1150113,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2107"", ""data"": [[1, ""115/01/13"", ""18:08:46"", ""黃慧女闌"", ""協理"", ""(02)23700988"", ""公告本公司一年內累積取得有價證券達三億元"", ""20"", ""115/01/13"", ""1.證券名稱:\r\n廣達電腦股份有限公司 普通股\r\n2.交易日期:114/1/22~115/1/13\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:董事長核決\r\n民國114年01月17日\r\n5.交易數量、每單位價格及交易總金額:\r\n(1)交易數量：1,140,000股\r\n(2)每單位價格：均價約265.59元\r\n(3)交易總金額：302,770,239元\r\n6.處分利益（或損失）（取得有價證券者不適用）:\r\n不適用\r\n7.與交易標的公司之關係:\r\n無。\r\n8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n(1)累積持有本交易證券（含本次交易）：1,763,000股\r\n(2)投資金額(含本次交易)：新台幣347,102,219元\r\n(3)持股比例：0.045%\r\n(4)權利受限情形：無。\r\n9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投\r\n資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例\r\n暨最近期財務報表中營運資金數額:\r\n(1)有價證券投資（含本次交易）占總資產之比例：45.62%\r\n(2)有價證券投資（含本次交易）占股東權益之比例：52.47%\r\n(3)營運資金：7,085,508仟元\r\n10.取得或處分之具體目的:\r\n提高資金運用效益。\r\n11.本次交易表示異議董事之意見:\r\n無。\r\n12.本次交易為關係人交易:\r\n否\r\n13.交易相對人及其與公司之關係:\r\n不適用。\r\n14.監察人承認或審計委員會同意日期:\r\n不適用。\r\n15.前已就同一件事件發布重大訊息日期: 不適用\r\n16.其他敘明事項:\r\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""厚生""}, ""datetime"": ""115/01/14 18:51:20""}",2026-01-14 18:51:19
1150113|sii|6869|1,115/01/13,18:26:44,6869,雲豹能源,公告本公司第三次庫藏股買回期限屆滿執行情形,庫藏股,1150113,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6869"", ""data"": [[1, ""115/01/13"", ""18:26:44"", ""張建偉"", ""發言人"", ""(02)2657-0355"", ""公告本公司第三次庫藏股買回期限屆滿執行情形"", ""35"", ""115/01/13"", ""1.原預定買回股份總金額上限(元):4,544,610,415\r\n2.原預定買回之期間:114/11/14~115/01/13\r\n3.原預定買回之數量(股):3,000,000\r\n4.原預定買回區間價格(元):70.00~170.00\r\n5.本次實際買回期間:114/11/17~115/01/12\r\n6.本次已買回股份數量(股):2,832,000\r\n7.本次已買回股份總金額(元):269,014,288\r\n8.本次平均每股買回價格(元):94.99\r\n9.累積已持有自己公司股份數量(股):4,480,000\r\n10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):3.25\r\n11.本次未執行完畢之原因:\r\n本公司視股價變化於價格區間內分批買回，為考量員工認購意願及資金運用效益，兼顧市場機制不影響股價，故未執行完畢。\r\n12.其他應敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""雲豹能源""}, ""datetime"": ""115/01/14 18:51:21""}",2026-01-14 18:51:19
1150113|sii|2474|2,115/01/13,18:43:38,2474,可成,公告本公司辦理庫藏股註銷減資變更登記完成,庫藏股,1150113,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2474"", ""data"": [[2, ""115/01/13"", ""18:43:38"", ""侯乃鳳"", ""投資人關係資深經理"", ""02-27015900"", ""公告本公司辦理庫藏股註銷減資變更登記完成"", ""36"", ""115/01/13"", ""1.主管機關核准減資日期:115/01/12\n2.辦理資本變更登記完成日期:115/01/12\n3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:\n(1)庫藏股股份註銷減資前:本公司實收資本額為新台幣6,236,690,680元，\n在外流通股數為623,669,068股，每股淨值為新台幣218.15元。\n(2)庫藏股股份註銷減資後:本公司實收資本額為新台幣5,921,690,680元，\n在外流通股數為592,169,068股，每股淨值為新台幣245.87元。\n4.預計換股作業計畫:無\n5.預計減資新股上市後之上市普通股股數:不適用\n6.預計減資新股上市後之上市普通股股數占已發行普通股比率\n （減資後上市普通股股數/減資後已發行普通股股數）:不適用\n7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低\n  之因應措施:不適用\n8.其他應敘明事項:\n(1)本公司於115/01/13始接獲經濟部變更登記核准函。\n(2)每股淨值係依最近一期(114年第3季)會計師核閱後合併財務報表為計算依據。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""可成""}, ""datetime"": ""115/01/14 18:51:21""}",2026-01-14 18:51:19
1150113|sii|3167|7,115/01/13,19:02:41,3167,大量,公告本公司國內第二次無擔保轉換公司債轉換普通股之發行新股基準日,公司債,1150113,sii,7,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3167"", ""data"": [[7, ""115/01/13"", ""19:02:41"", ""林德錚"", ""策略長"", ""03-3686368#359"", ""公告本公司國內第二次無擔保轉換公司債轉換普通股之\r\n發行新股基準日"", ""11"", ""115/01/13"", ""1.董事會決議日期:115/01/13\n2.增資資金來源:國內第二次無擔保轉換公司債\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n　發行總金額：新台幣283,850元\n　發行股數：28,385股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新台幣10元\n8.發行價格:不適用\n9.員工認購股數或配發金額:不適用\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例:不適用\n12.畸零股及逾期未認購股份之處理方式:不適用\n13.本次發行新股之權利義務:與原發行普通股股份相同\n14.本次增資資金用途:不適用\n15.其他應敘明事項:\n　(1)本次公司債轉換普通股之發行新股基準日為115年1月13日，\n　　 並依法令規定辦理變更登記事宜。\n　(2)增資前實收資本額：新台幣883,617,870元\n　　 增資後實收資本額：新台幣883,901,720元""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""大量""}, ""datetime"": ""115/01/14 18:51:22""}",2026-01-14 18:51:19
1150113|sii|1101|1,115/01/13,20:30:22,1101,台泥,公告本公司董事會決議註銷庫藏股減資暨訂定減資基準日,庫藏股,1150113,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1101"", ""data"": [[1, ""115/01/13"", ""20:30:22"", ""葉毓君"", ""永續長"", ""2531-7099轉20265"", ""公告本公司董事會決議註銷庫藏股減資暨訂定減資基準日"", ""11"", ""115/01/13"", ""1.董事會決議日期:115/01/13\n2.減資緣由:辦理註銷庫藏股\n3.減資金額:新台幣280,000,000元\n4.消除股份:普通股28,000,000股\n5.減資比率:0.36%\n6.減資後股本:新台幣77,231,817,420元\n7.預定股東會日期:不適用\n8.預計減資新股上市後之上市普通股股數:不適用\n9.預計減資新股上市後之上市普通股股數占已發行普通股比率\n（減資後上市普通股股數/減資後已發行普通股股數）:不適用\n10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，\n請說明股權流通性偏低之因應措施:不適用\n11.減資基準日:115/01/13\n12.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""台泥""}, ""datetime"": ""115/01/14 18:51:23""}",2026-01-14 18:51:19
1150114|sii|1342|1,115/01/14,09:22:40,1342,八貫,公告本公司庫藏股註銷辦理資本額變更登記完成,庫藏股,1150114,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1342"", ""data"": [[1, ""115/01/14"", ""09:22:40"", ""李宏毅"", ""副總經理"", ""03-9109568"", ""公告本公司庫藏股註銷辦理資本額變更登記完成"", ""36"", ""115/01/14"", ""1.主管機關核准減資日期:114/12/18\n2.辦理資本變更登記完成日期:115/01/13\n3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:\n(1)實收資本額：減資前792,489,020元，減資後780,009,020元。\n(2)流通在外股數：減資前79,248,902股，減資後78,000,902股。\n(3)每股淨值：減資前29.98元，減資後30.38元。\n註：本公告為註銷庫藏股(本次註銷庫藏股1,248,000股)\n每股淨值以114年第3季經會計師核閱財務報表為計算依據。\n4.預計換股作業計畫:不適用\n5.預計減資新股上市後之上市普通股股數:不適用\n6.預計減資新股上市後之上市普通股股數占已發行普通股比率\n （減資後上市普通股股數/減資後已發行普通股股數）:不適用\n7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低\n  之因應措施:不適用\n8.其他應敘明事項:本公司於115年1月13日接獲經濟部之變更登記核准函。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""八貫""}, ""datetime"": ""115/01/14 18:51:23""}",2026-01-14 18:51:19
1150109|sii|6672|3,115/01/14,13:44:22,6672,騰輝電子-KY,公告本公司中華民國境內第一次無擔保轉換公司債代收股款行庫及存儲專戶行庫,公司債,1150109,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6672"", ""data"": [[3, ""115/01/14"", ""13:44:22"", ""杜喬葦"", ""財務長"", ""0905119519"", ""公告本公司中華民國境內第一次無擔保轉換公司債代收股\r\n款行庫及存儲專戶行庫"", ""51"", ""115/01/14"", ""1.事實發生日:115/01/14\n2.公司名稱:騰輝電子國際集團股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據『外國發行人募集與發行有價證券處理準則』\n第十條第一項第一款之規定，公告本公司中華民國境內第一次\n無擔保轉換公司債代收股款行庫及存儲專戶行庫相關事宜\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n訂約日期\n(一)委託代收價款合約書日期：115/1/14\n    委託存儲專戶合約書日期：115/1/14\n(二)委託代收股款行庫：永豐商業銀行股份有限公司城中分行\n(三)委託存儲專戶行庫：中國信託商業銀行股份有限公司青埔分行""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""騰輝電子-KY""}, ""datetime"": ""115/01/14 18:51:24""}",2026-01-14 18:51:19
1150109|sii|6672|4,115/01/14,13:44:47,6672,騰輝電子-KY,公告本公司中華民國境內第二次無擔保轉換公司債代收股款行庫及存儲專戶行庫,公司債,1150109,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6672"", ""data"": [[4, ""115/01/14"", ""13:44:47"", ""杜喬葦"", ""財務長"", ""0905119519"", ""公告本公司中華民國境內第二次無擔保轉換公司債代收股\r\n款行庫及存儲專戶行庫"", ""51"", ""115/01/14"", ""1.事實發生日:115/01/14\n2.公司名稱:騰輝電子國際集團股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據『外國發行人募集與發行有價證券處理準則』\n第十條第一項第一款之規定，公告本公司中華民國境內第二次\n無擔保轉換公司債代收股款行庫及存儲專戶行庫相關事宜\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n訂約日期\n(一)委託代收價款合約書日期：115/1/14\n    委託存儲專戶合約書日期：115/1/14\n(二)委託代收股款行庫：永豐商業銀行股份有限公司城中分行\n(三)委託存儲專戶行庫：中國信託商業銀行股份有限公司青埔分行""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""騰輝電子-KY""}, ""datetime"": ""115/01/14 18:51:24""}",2026-01-14 18:51:19
1150113|sii|2338|1,115/01/14,13:52:30,2338,光罩,公告本公司現金增資發行新股認股基準日等相關事宜,現金增資,1150113,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2338"", ""data"": [[1, ""115/01/14"", ""13:52:30"", ""楊貽婷"", ""財務長"", ""(03)563-4370#618"", ""公告本公司現金增資發行新股認股基準日等相關事宜"", ""11"", ""115/01/14"", ""1.董事會決議或公司決定增資基準日期:115/01/14\n2.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n3.主管機關申報生效日期:114/11/28\n4.董事會決議(追補)發行日期:114/05/28\n5.發行總金額及股數:\n發行總面額：新台幣500,000仟元。\n發行總股數：50,000仟股。\n6.採總括申報發行新股案件，本次發行金額及股數:不適用。\n7.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用。\n8.每股面額:新台幣10元。\n9.發行價格:待訂定價格後另行公告。\n10.員工認股股數:增資發行新股數之10%，計5,000仟股，由員工認購。\n11.原股東認購比率:\n增資發行新股數之80%，計40,000仟股。\n由原股東按認股基準日股東名簿所載之持股比例認購。\n12.公開銷售方式及股數:\n增資發行新股數之10%，計5,000仟股，以公開申購方式對外公開承銷。\n13.畸零股及逾期未認購股份之處理方式:\n原股東認購不足一股之畸零股，得由股東自停止過戶日起五日內自行向本公司股務\n代理機構辦理拼湊事宜，逾期未辦理；及原股東及員工放棄認購或拼湊不足一股之\n畸零股部份，授權董事長洽特定人按發行價格認購之。\n14.本次發行新股之權利義務:與原已發行之股份相同。\n15.本次增資資金用途:償還銀行借款。\n16.現金增資認股基準日:115/02/15\n17.最後過戶日:115/02/10\n18.停止過戶起始日期:115/02/11\n19.停止過戶截止日期:115/02/15\n20.股款繳納期間:\n(1)原股東及員工股款繳納期間:115/03/02~115/03/06\n(2)特定人股款繳納期間:115/03/09~115/03/13\n21.與代收及專戶存儲價款行庫訂約日期:俟簽約後另行公告。\n22.委託代收存款機構:俟簽約後另行公告。\n23.委託存儲款項機構:俟簽約後另行公告。\n24.其他應敘明事項:\n(1)本公司辦理現金增資發行新股乙案，業經金融監督管理委員會114年11月28日\n金管證發字第1140364181號函申報生效在案。\n(2)除權交易日：115/02/09。\n(3)本次現金增資發行新股之重要內容及發行相關事宜，如遇法令變更、經主管機關\n修正、指示或要求，或因應客觀環境需要而須修正或調整時，授權董事長全權處理。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""光罩""}, ""datetime"": ""115/01/14 18:51:25""}",2026-01-14 18:51:19
1150114|sii|4967|1,115/01/14,14:04:14,4967,十銓,公告本公司國內第四次有擔保轉換公司債收足債款,公司債,1150114,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4967"", ""data"": [[1, ""115/01/14"", ""14:04:14"", ""夏紹安"", ""副總經理"", ""(02)82265000 #599"", ""公告本公司國內第四次有擔保轉換公司債收足債款"", ""51"", ""115/01/14"", ""1.事實發生日:115/01/14\t\n2.公司名稱:十銓科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」第九條第一項第二款規定\n辦理公告，本公司發行國內第四次有擔保轉換公司債案，債款代收銀行業已收足所\n有應募款項共計新台幣2,688,765,940元整，並已匯撥至專戶存儲銀行，特此公告。\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""十銓""}, ""datetime"": ""115/01/14 18:51:25""}",2026-01-14 18:51:19
