key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150108|sii|2887|1,115/01/08,17:36:47,2887,台新新光金,(補充114/11/20公告)本公司代子公司台新銀行公告擬全額認購子公司大安租賃辦理之現金增資發行普通股,現金增資,1150108,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2887"", ""data"": [[1, ""115/01/08"", ""17:36:47"", ""林維俊"", ""總經理"", ""02-55761888"", ""(補充114/11/20公告)本公司代子公司台新銀行公告\r\n擬全額認購子公司大安租賃辦理之現金增資發行普通股"", ""20"", ""115/01/08"", ""1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:\r\n大安租賃普通股\r\n2.事實發生日:115/1/8~115/1/8\r\n3.董事會通過日期: 民國114年11月20日\r\n4.其他核決日期: 不適用\r\n5.交易單位數量、每單位價格及交易總金額:\r\n1.每股交易價格：每股16元。\r\n2.交易股數：普通股37,500,000股。(補充)\r\n3.交易總金額：600,000,000元。(補充)\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之\r\n關係人者，得免揭露其姓名）:\r\n大安租賃為台新銀行100%持有之子公司\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移\r\n轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次\r\n移轉日期及移轉金額:\r\n大安租賃為台新銀行100%持有之子公司，為利其進行轉投資新光租賃(蘇州)有限公司\r\n(下稱新光租賃)，故擬全額認購。\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取\r\n得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權\r\n如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權\r\n帳面金額:\r\n不適用\r\n10.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n台新銀行將於取得金管會核准後，再投資大安租賃\r\n12.本次交易之決定方式、價格決定之參考依據及決策單位:\r\n由台新銀行董事會參酌信佑聯合會計師事務所之價格合理性評估意見書訂定\r\n13.取得或處分有價證券標的公司每股淨值:\r\n                 13.89元\r\n14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n金額: 4,340,070,290元(補充)；\r\n股數: 378,515,134股(補充)；\r\n持股比例: 100%；\r\n權利受限情形:無\r\n15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列\r\n之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬\r\n於母公司業主之權益之比例暨最近期財務報表中營運資金數額:\r\n占總資產之比例：10.59%(補充)；\r\n佔股東權益比例：153.95%(補充)；\r\n營運資金:不適用\r\n16.經紀人及經紀費用:\r\n不適用\r\n17.取得或處分之具體目的或用途:\r\n為支應大安租賃轉投資新光租賃之資金\r\n18.本次交易表示異議董事之意見:\r\n無\r\n19.本次交易為關係人交易:是\r\n20.監察人承認或審計委員會同意日期:\r\n民國114年11月20日\r\n21.本次交易會計師出具非合理性意見:否\r\n22.會計師事務所名稱:\r\n信佑聯合會計師事務所\r\n23.會計師姓名:\r\n林昶佑\r\n24.會計師開業證書字號:\r\n金管會證字第4562號\r\n25.是否涉及營運模式變更:否\r\n26.營運模式變更說明:\r\n不適用\r\n27.過去一年及預計未來一年內與交易相對人交易情形:\r\n不適用\r\n28.資金來源:\r\n自有資金\r\n29.前已就同一件事件發布重大訊息日期:\r\n114年11月20日\r\n30.其他敘明事項:\r\n(補充)\r\n1.本案已於114/12/11取得金管會核准。\r\n2.大安租賃訂定之增資基準日為115/01/08""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""台新新光金""}, ""datetime"": ""115/01/09 23:46:29""}",2026-01-09 23:46:27
1150108|sii|2323|1,115/01/08,17:44:57,2323,中環,公告本公司處分有價證券,有價證券,1150108,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2323"", ""data"": [[1, ""115/01/08"", ""17:44:57"", ""陳君煒"", ""財務部協理"", ""02-25989890"", ""公告本公司處分有價證券"", ""20"", ""115/01/08"", ""1.證券名稱:\r\n華星光 普通股\r\n2.交易日期:114/12/29~115/1/8\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:董事長核決\r\n民國115年01月08日\r\n5.交易數量、每單位價格及交易總金額:\r\n交易數量(仟股):1,218\r\n每單位價格(元):308.14\r\n交易總金額(元):375,318,247\r\n6.處分利益（或損失）（取得有價證券者不適用）:\r\n處分利益13,948,229元\r\n7.與交易標的公司之關係:\r\n無\r\n8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n持有餘額:933,000股、金額:289,246,461元 \r\n持股比例:0.66%、權利受限情形:無\r\n9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投\r\n資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例\r\n暨最近期財務報表中營運資金數額:\r\n占總資產比例:78.49%             \r\n占歸屬於母公司業主之權益比例:110.21%           \r\n營運資金數額:7,442,300仟元\r\n10.取得或處分之具體目的:\r\n投資組合\r\n11.本次交易表示異議董事之意見:\r\n無\r\n12.本次交易為關係人交易:\r\n否\r\n13.交易相對人及其與公司之關係:\r\n不適用\r\n14.監察人承認或審計委員會同意日期:\r\n不適用\r\n15.前已就同一件事件發布重大訊息日期: 不適用\r\n16.其他敘明事項:\r\n已於114/12/31授權有權交易人在115年第一季期間，得於集中交易市場進行有價證券交易""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""中環""}, ""datetime"": ""115/01/09 23:46:30""}",2026-01-09 23:46:27
1150108|sii|5215|1,115/01/08,18:07:54,5215,科嘉-KY,代子公司蘇州嘉吉/科德/嘉財/艾普來/百宏/嘉皇/嘉駿公告一年內累積處分同一有價證券達實收資本額20%,有價證券,1150108,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""5215"", ""data"": [[1, ""115/01/08"", ""18:07:54"", ""林志峰"", ""董事長"", ""(02)2243-6177"", ""代子公司蘇州嘉吉/科德/嘉財/艾普來/百宏/嘉皇/嘉駿 \r\n公告一年內累積處分同一有價證券達實收資本額20%"", ""20"", ""115/01/08"", ""1.證券名稱:\r\n上海證券交易所一天期國債逆回購GC001，代碼204001\r\n2.交易日期:115/1/8~115/1/8\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:董事長核決\r\n民國115年01月08日\r\n5.交易數量、每單位價格及交易總金額:\r\n艾普來：91,680單位，均價：1.670%，\r\n百宏：64,520單位，均價：1.670%，\r\n嘉財：1,200,990單位，均價：1.660%，\r\n嘉皇：120,390單位，均價：1.670%\r\n嘉吉：118,090單位，均價：1.660%\r\n科德：520,870單位，均價：1.680%，\r\n嘉駿：412,460單位，均價：1.665%，\r\n總金額：252,912仟元，(約新台幣1,130,920千元)\r\n6.處分利益（或損失）（取得有價證券者不適用）:\r\n處份利益人民幣11仟元\r\n7.與交易標的公司之關係:\r\n非關係人\r\n8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n蘇州艾普來 無\r\n蘇州百宏 無\r\n蘇州嘉財電子 無\r\n蘇州嘉皇電子 無\r\n蘇州嘉吉電子 無\r\n蘇州科德 無\r\n重慶嘉駿 無\r\n質押情形：無\r\n9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投\r\n資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例\r\n暨最近期財務報表中營運資金數額:\r\n總資產之比例：25.54%\r\n占股東權益之比例：33.17%\r\n營運資金：新台幣2,218,109仟元\r\n10.取得或處分之具體目的:\r\n投資理財\r\n11.本次交易表示異議董事之意見:\r\n無\r\n12.本次交易為關係人交易:\r\n否\r\n13.交易相對人及其與公司之關係:\r\n不適用\r\n14.監察人承認或審計委員會同意日期:\r\n不適用\r\n15.前已就同一件事件發布重大訊息日期: 不適用\r\n16.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""科嘉-KY""}, ""datetime"": ""115/01/09 23:46:30""}",2026-01-09 23:46:27
1150108|sii|5215|2,115/01/08,18:08:11,5215,科嘉-KY,代子公司蘇州嘉吉/科德/嘉財/艾普來/百宏/嘉皇/嘉駿公告一年內累積取得同一有價證券達實收資本額20%,有價證券,1150108,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""5215"", ""data"": [[2, ""115/01/08"", ""18:08:11"", ""林志峰"", ""董事長"", ""(02)2243-6177"", ""代子公司蘇州嘉吉/科德/嘉財/艾普來/百宏/嘉皇/嘉駿 \r\n公告一年內累積取得同一有價證券達實收資本額20%"", ""20"", ""115/01/08"", ""1.證券名稱:\r\n上海證券交易所一天期國債逆回購GC001，代碼204001\r\n2.交易日期:115/1/8~115/1/8\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:董事長核決\r\n民國115年01月08日\r\n5.交易數量、每單位價格及交易總金額:\r\n艾普來：91,680單位，均價：1.360%，\r\n百宏：64,520單位，均價：1.360%，\r\n嘉財：1,201,040單位，均價：1.350%，\r\n嘉皇：120,390單位，均價：1.360%\r\n嘉吉：118,090單位，均價：1.350%\r\n科德：520,890單位，均價：1.355%，\r\n嘉駿：406,480單位，均價：1.350%，\r\n總金額：252,309仟元，(約新台幣1,128,225千元)\r\n6.處分利益（或損失）（取得有價證券者不適用）:\r\n不適用\r\n7.與交易標的公司之關係:\r\n非關係人\r\n8.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n艾普來：91,680單位，均價：1.360%，\r\n百宏：64,520單位，均價：1.360%，\r\n嘉財：1,201,040單位，均價：1.350%，\r\n嘉皇：120,390單位，均價：1.360%\r\n嘉吉：118,090單位，均價：1.350%\r\n科德：520,890單位，均價：1.355%，\r\n嘉駿：406,480單位，均價：1.350%，\r\n質押情形：無\r\n9.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投\r\n資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例\r\n暨最近期財務報表中營運資金數額:\r\n總資產之比例：25.48%\r\n占股東權益之比例：33.09%\r\n營運資金：新台幣2,218,109仟元\r\n10.取得或處分之具體目的:\r\n投資理財\r\n11.本次交易表示異議董事之意見:\r\n無\r\n12.本次交易為關係人交易:\r\n否\r\n13.交易相對人及其與公司之關係:\r\n不適用\r\n14.監察人承認或審計委員會同意日期:\r\n不適用\r\n15.前已就同一件事件發布重大訊息日期: 不適用\r\n16.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""科嘉-KY""}, ""datetime"": ""115/01/09 23:46:31""}",2026-01-09 23:46:27
1150109|sii|3005|1,115/01/09,14:00:34,3005,神基,新聞稿-神基十二月自結合併營收為33.55億元，年增10.63%,自結合併,1150109,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3005"", ""data"": [[1, ""115/01/09"", ""14:00:34"", ""黃明漢"", ""總經理"", ""02-27857888 #5124"", ""新聞稿-神基十二月自結合併營收為33.55億元，年增10.63%"", ""51"", ""115/01/09"", ""1.事實發生日:115/01/09\n2.公司名稱:神基控股股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n神基控股股份有限公司(股票代碼：3005)今日(2026/01/09)公佈一百一十四年\n十二月份自結合併營收為新台幣33.55億元，較去年同期的30.33億元成長10.63%。\n累計營收方面，一月至十二月份為止，累計合併營收為新台幣394.48億元，較去年\n同期的356.68億元成長10.60%。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""神基""}, ""datetime"": ""115/01/09 23:46:31""}",2026-01-09 23:46:27
1150109|sii|3481|1,115/01/09,14:01:02,3481,群創,群創光電公告2025年12月自結合併營收新台幣214億元,自結合併,1150109,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3481"", ""data"": [[1, ""115/01/09"", ""14:01:02"", ""洪進揚"", ""董事長"", ""037-586000"", ""群創光電公告2025年12月自結合併營收新台幣214億元"", ""51"", ""115/01/09"", ""1.事實發生日:115/01/09\n2.公司名稱:群創光電股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n群創光電 (股票代碼：3481) 今天公佈2025年12月自結合併營收為新台幣214億元，\n較上月增加25.18 %，較去年同期增加19.22 %。\n\n群創光電2025年第四季自結合併營收為新台幣568億元，較上季減少1.82%，\n較去年同期增加5.74%。\n\n群創光電2025年全年自結合併營收為新台幣2,267億元，與去年相比增加4.73%。\n\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""群創""}, ""datetime"": ""115/01/09 23:46:32""}",2026-01-09 23:46:27
1150109|sii|6924|1,115/01/09,14:16:05,6924,榮惠-KY創,公告本公司買回庫藏股期間屆滿及執行情形,庫藏股,1150109,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6924"", ""data"": [[1, ""115/01/09"", ""14:16:05"", ""吳建芳"", ""財務長"", ""02-27918859"", ""公告本公司買回庫藏股期間屆滿及執行情形"", ""35"", ""115/01/11"", ""1.原預定買回股份總金額上限(元):284,498,273\r\n2.原預定買回之期間:114/11/12~115/01/11\r\n3.原預定買回之數量(股):300,000\r\n4.原預定買回區間價格(元):40.00~75.00\r\n5.本次實際買回期間:114/12/08~115/01/02\r\n6.本次已買回股份數量(股):226,000\r\n7.本次已買回股份總金額(元):15,265,716\r\n8.本次平均每股買回價格(元):67.55\r\n9.累積已持有自己公司股份數量(股):226,000\r\n10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):1.08\r\n11.本次未執行完畢之原因:\r\n基於維護股東權益及兼顧市場機制，本公司視股價變化及成交量狀況採分批買回，故未執行完畢。\r\n12.其他應敘明事項:\r\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""榮惠-KY創""}, ""datetime"": ""115/01/09 23:46:32""}",2026-01-09 23:46:27
1150109|sii|2428|1,115/01/09,14:25:47,2428,興勤,本公司114年12月份自結合併營業收入公告,自結合併,1150109,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2428"", ""data"": [[1, ""115/01/09"", ""14:25:47"", ""洪玉芳"", ""總經理室特助"", ""07-5577660"", ""本公司114年12月份自結合併營業收入公告"", ""51"", ""115/01/09"", ""1.事實發生日:115/01/09\n2.公司名稱:興勤電子工業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:公佈本公司114年12月份自結合併營業收入(已扣除內部交易)。\n6.因應措施:本公司114年12月份自結合併營業收入為新台幣742,848仟元，較去年同期\n自結合併營收新台幣770,123仟元，減少3.54%。\n114年1-12月份累計自結合併營業收入為新台幣8,037,677仟元，較去年同期累計自結\n合併營收新台幣7,519,451仟元，增加6.89%。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n自結數尚未經會計師簽證，特此說明。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""興勤""}, ""datetime"": ""115/01/09 23:46:33""}",2026-01-09 23:46:27
1150109|sii|1337|1,115/01/09,14:29:47,1337,再生-KY,公告本公司114年12月份自結合併營收,自結合併,1150109,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1337"", ""data"": [[1, ""115/01/09"", ""14:29:47"", ""王維民"", ""財務協理"", ""(07)2696099"", ""公告本公司114年12月份自結合併營收"", ""51"", ""115/01/09"", ""1.事實發生日:115/01/09\n2.公司名稱:亞洲塑膠再生資源控股有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.傳播媒體名稱:不適用\n6.報導內容:不適用\n7.發生緣由:公告本公司114年12月份自結合併營收\n8.因應措施:無\n9.其他應敘明事項:\n114年12月份自結合併營業收入約為新台幣61,227仟元，較去年\n同期減少約23.47%。本年度截至12月底止累計合併營業收入約\n為新台幣663,537仟元，較去年同期減少約18.80%。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""再生-KY""}, ""datetime"": ""115/01/09 23:46:33""}",2026-01-09 23:46:27
1150109|sii|2344|1,115/01/09,14:57:36,2344,華邦電,係因本公司有價證券於集中交易市場達公布注意交易資訊標準，故公布相關財務業務等重大訊息，以利投資人區別瞭解。,有價證券,1150109,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2344"", ""data"": [[1, ""115/01/09"", ""14:57:36"", ""范祥雲"", ""執行副總經理"", ""(03)5678168"", ""係因本公司有價證券於集中交易市場達公布注意交易資訊標準，\r\n故公布相關財務業務等重大訊息，以利投資人區別瞭解。"", ""51"", ""115/01/09"", ""1.事實發生日:115/01/09\n2.發生緣由:依據臺灣證券交易所股份有限公司指示辦理\n3.財務業務資訊:\n期間　　　　　　　月　　　　　　　　　　　季　　　　　　   最近四季累計\n＝＝＝＝　＝＝＝＝＝＝＝＝＝＝＝　＝＝＝＝＝＝＝＝＝＝＝　＝＝＝＝＝＝＝\n  　　　   最近一月　　與去年　　　最近一季　　與去年　　　 113年第4季\n科目　　  114年11月　 同期增減%　 114年第3季　同期增減%　  至114年第3季\n 　            (合併自結數)   　       (合併核閱數)　　    (合併核閱數)\n＝＝＝＝　＝＝＝＝＝　＝＝＝＝＝　＝＝＝＝＝　＝＝＝＝＝　＝＝＝＝＝＝＝\n營業收入　　8,630        38.70%     21,771        2.15%        81,473\n(百萬)\n稅前淨利　　1,126　     233.89%      3,558    14332.00%          -187\n(百萬)\n歸屬母公司\n業主淨利　　  938 　    251.78%      2,943    32800.00%          -109\n(百萬)\n每股盈餘　　 0.21       250.00%       0.65           -          -0.03\n(元)\n\n4.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理\n  程序」第4條所列重大訊息之情事（如「有」，請說明）:無\n5.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理\n  程序」第11條所列重大訊息說明記者會之情事:無\n6.完整財務資訊請至公開資訊觀測站查閱，路徑如下：\n(1)近期營業收入及損益資訊：基本資料>精華版\n(2)歷史每月營業收入：營運概況>每月營收>採用IFRSs後之月營業收入資訊\n(3)歷史損益(會計師查核/核閱數)：財務報表>採IFRSs後>合併/個別報表>綜合損益表\n(4)歷史損益(自願性公告自結數)：營運概況>自結損益公告:\n7.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""華邦電""}, ""datetime"": ""115/01/09 23:46:34""}",2026-01-09 23:46:27
