key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150203|sii|1563|1,115/02/03,17:49:06,1563,巧新,公告本公司庫藏股買回數量達已發行股份總數百分之二,庫藏股,1150203,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1563"", ""data"": [[1, ""115/02/03"", ""17:49:06"", ""王惠斐"", ""經理"", ""05-5512288"", ""公告本公司庫藏股買回數量達已發行股份總數百分之二"", ""35"", ""115/02/03"", ""1.本次買回股份數量累積達公司已發行股份總額百分之二或金額達新台幣三億元以上之日期:115/02/03\r\n2.本次買回股份數量(股):4,627,000\r\n3.本次買回股份總金額(元):221,300,808\r\n4.本次平均每股買回價格(元):47.83\r\n5.於買回期間內累積已持有自己公司股份數量(股):4,627,000\r\n6.於買回期間內累積已持有自己公司股份數量占公司已發行股份總數之比率(%):2.00\r\n7.其他應敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""巧新""}, ""datetime"": ""115/02/04 22:03:56""}",2026-02-04 22:03:52
1150204|sii|3231|2,115/02/04,16:06:19,3231,緯創,(補充公告)新竹縣國際AI智慧園區及AI第二廠區進行建築物改良及取得機器設備之交易相對人達公告標準,取得機器設備,1150204,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3231"", ""data"": [[2, ""115/02/04"", ""16:06:19"", ""石慶堂"", ""財務長"", ""(02)6616-9999"", ""(補充公告)新竹縣國際AI智慧園區及AI第二廠區進行建築物改良及\r\n取得機器設備之交易相對人達公告標準"", ""20"", ""115/02/04"", ""1. 原公告日期：\r\n114/02/24\r\n2. 簡述原公告申報內容：\r\n本公司原於114年2月24日、4月2日及11月11日公告擬對新竹縣國際AI智慧園區及\r\nAI第二廠區進行建築物改良及取得機器設備\r\n3. 變動緣由及主要內容：\r\n補充公告交易相對人包含非關係人啟洋科技工程(股)公司及聖暉工程科技(股)公司，\r\n一年內累計交易金額分別為新台幣1,835,896仟元及新台幣1,752,590仟元\r\n4. 變動後對公司財務業務之影響：\r\n無\r\n5. 其他應敘明事項：\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""緯創""}, ""datetime"": ""115/02/04 22:03:58""}",2026-02-04 22:03:52
1150204|sii|4938|1,115/02/04,16:26:08,4938,和碩,代子公司華毓投資、華瑋投資、華旭投資股份有限公司公告董事會決議辦理現金增資及增資基準日,現金增資,1150204,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4938"", ""data"": [[1, ""115/02/04"", ""16:26:08"", ""謝如蕙"", ""財務長"", ""02-81439001"", ""代子公司華毓投資、華瑋投資、華旭投資股份有限公司公告\r\n董事會決議辦理現金增資及增資基準日"", ""11"", ""115/02/04"", ""1.董事會決議或公司決定日期:115/02/04\n2.發行股數:\n華毓:159,700,000股\n華瑋:172,900,000股\n華旭:167,400,000股\n3.每股面額:新台幣10元\n4.發行總金額:\n華毓:15.97億\n華瑋:17.29億\n華旭:16.74億\n5.發行價格:每股10元\n6.員工認股股數:不適用\n7.原股東認購比率:100%\n8.公開銷售方式及股數:不適用\n9.畸零股及逾期未認購股份之處理方式:授權董事長洽特定人處理\n10.本次發行新股之權利義務:與原普通股相同\n11.本次增資資金用途:因應營運發展使用\n12.現金增資認股基準日:115/02/25\n13.最後過戶日:不適用\n14.停止過戶起始日期:不適用\n15.停止過戶截止日期:不適用\n16.股款繳納期間:115/02/05 ~ 115/02/13 & 115/02/23~115/02/24\n17.與代收及專戶存儲價款行庫訂約日期:不適用\t\n18.委託代收存款機構:不適用\n19.委託存儲款項機構:不適用\n20.其他應敘明事項:董事會訂定115/02/25為增資基準日""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""和碩""}, ""datetime"": ""115/02/04 22:03:59""}",2026-02-04 22:03:52
1150204|sii|3040|1,115/02/04,16:35:55,3040,遠見,公告本公司買回庫藏股期間屆滿執行情形,庫藏股,1150204,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3040"", ""data"": [[1, ""115/02/04"", ""16:35:55"", ""黃庭洋"", ""總經理"", ""(02)2257-8866"", ""公告本公司買回庫藏股期間屆滿執行情形"", ""35"", ""115/02/04"", ""1.原預定買回股份總金額上限(元):822,994,134\r\n2.原預定買回之期間:114/12/05~115/02/04\r\n3.原預定買回之數量(股):3,150,000\r\n4.原預定買回區間價格(元):46.00~87.00\r\n5.本次實際買回期間:115/01/05~115/02/04\r\n6.本次已買回股份數量(股):3,150,000\r\n7.本次已買回股份總金額(元):164,912,339\r\n8.本次平均每股買回價格(元):52.35\r\n9.累積已持有自己公司股份數量(股):3,150,000\r\n10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):5.00\r\n11.本次未執行完畢之原因:\r\n\r\n12.其他應敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""遠見""}, ""datetime"": ""115/02/04 22:04:00""}",2026-02-04 22:03:52
1150204|sii|2883|1,115/02/04,16:42:06,2883,凱基金,代子公司凱基證券公告董事會決議通過發行無擔保普通公司債,公司債,1150204,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2883"", ""data"": [[1, ""115/02/04"", ""16:42:06"", ""黃碧玲"", ""資深副總經理"", ""02-27638800"", ""代子公司凱基證券公告董事會決議通過發行無擔保普通\r\n公司債"", ""11"", ""115/02/04"", ""1.董事會決議日期:115/02/04\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:凱基證券股份有限公司無擔保普通\n公司債\n3.是否採總括申報發行公司債(是/否):否。\n4.發行總額:不超過新臺幣150億元整，主順位債券不超過新臺幣100億元，及次順位\n債券不超過新臺幣50億元，視市場狀況決定一次發行或分次發行。\n5.每張面額:新臺幣壹佰萬元整。\n6.發行價格:依票面金額十足發行 。\n7.發行期間:最長不超過20年，實際發行期間授權總經理視市場狀況決定。\n8.發行利率:授權總經理視發行當時市場情況決定。\n9.擔保品之種類、名稱、金額及約定事項:不適用。\n10.募得價款之用途及運用計畫:主順位債券發行目的為充實營運資金及/或償還負債；\n次順位債券發行目的則為充實資本及強化財務結構。\n11.承銷方式:委託承銷商對外公開承銷。\n12.公司債受託人:授權總經理決定。\n13.承銷或代銷機構:授權總經理決定。\n14.發行保證人:不適用。\n15.代理還本付息機構:授權總經理決定。\n16.簽證機構:不適用。\n17.能轉換股份者，其轉換辦法:不適用。\n18.賣回條件:不適用。\n19.買回條件:不適用。\n20.附有轉換、交換或認股者，其換股基準日:不適用。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。\n22.其他應敘明事項:本次發行公司債於向主管機關申報生效後，將向中華民國證券\n櫃檯買賣中心申請於櫃檯買賣交易。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""凱基金""}, ""datetime"": ""115/02/04 22:04:01""}",2026-02-04 22:03:52
1150204|sii|3605|2,115/02/04,16:53:13,3605,宏致,公告本公司114年度現金增資認股基準日相關事宜(更正原股東每仟股得認購股數),現金增資,1150204,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3605"", ""data"": [[2, ""115/02/04"", ""16:53:13"", ""扶大桂"", ""行政處資深處長"", ""(03)4632808"", ""公告本公司114年度現金增資認股基準日相關事宜\r\n(更正原股東每仟股得認購股數)"", ""11"", ""115/02/04"", ""1.董事會決議或公司決定增資基準日期:115/01/27\n2.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n3.主管機關申報生效日期:115/01/19\n4.董事會決議(追補)發行日期:114/12/22\n5.發行總金額及股數:\n (1)發行總金額:新台幣110,000仟元\n (2)發行股數:普通股11,000仟股\n6.採總括申報發行新股案件，本次發行金額及股數:不適用\n7.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n8.每股面額:新台幣10元\n9.發行價格:實際發行價格俟訂定後另行公告\n10.員工認股股數:發行新股總數之15%計1,650,000股由本公司員工認購\n11.原股東認購比率:\n  發行新股總數之75%計8,250,000股，由原股東按認股基準日股東名冊記載之股東持股\n  比例認購，每仟股得認購50.361245股。\n12.公開銷售方式及股數:\n  增資發行股數之10%計1,100,000股，對外公開承銷。\n13.畸零股及逾期未認購股份之處理方式:\n  原股東認購不足一股之畸零股，由股東自停止過戶起五日內至本公司股務代理機構辦\n  理拼湊一整股認購。原股東及員工放棄認購或拼湊不足一股之畸零股部分，授權董事\n  長洽特定人按發行價格承購。\n14.本次發行新股之權利義務:與原已發行之普通股股份相同。\n15.本次增資資金用途:償還銀行借款及充實營運資金\n16.現金增資認股基準日:115/03/10\n17.最後過戶日:115/03/05\n18.停止過戶起始日期:115/03/06\n19.停止過戶截止日期:115/03/10\n20.股款繳納期間:\n  (1)原股東及員工繳款期間：115/03/18~115/03/24\n  (2)原股東及員工未認股洽特定人繳款期間：115/03/25~115/03/27\n21.與代收及專戶存儲價款行庫訂約日期:俟正式簽約後另行公告。\n22.委託代收存款機構:俟正式簽約後另行公告。\n23.委託存儲款項機構:俟正式簽約後另行公告。\n24.其他應敘明事項:\n  (1)本公司辦理現金增資發行普通股11,000,000股乙案，業經金融監督管理委員會115\n     年1月19日金管證發字第1140369435號函申報生效在案。\n  (2)本次現金增資計畫有關發行股數、發行價格及發行條件之訂定，以及本計畫所需\n     資金總額、資金來源、計畫項目、資金運用進度、預計可能產生效益及其他相關\n     事宜，如遇法令變更、經主管機關修正、客觀環境改變或因應主客觀環境需要而\n     須修正或調整時，授權董事長得全權辦理修正或調整。\n  (3)本公司國內第三次無擔保轉換公司債停止受理轉換期間為115年2月3日至115年3月\n     10日止，債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日\n     (115年2月3日)之前一營業日前(115年1月30日)，向往來證券商辦理轉換手續。\n  (4)參與現增之最後買進日：115/03/03\n  (5)因本公司國內第三次無擔保轉換公司債之債券持有人申請轉換普通股，致使本公司\n     流通在外股數發生變動，故調整原股東每仟股得認購股數為50.361245股。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""宏致""}, ""datetime"": ""115/02/04 22:04:02""}",2026-02-04 22:03:52
1150204|sii|6515|1,115/02/04,16:55:11,6515,穎崴,公告本公司國內第二次無擔保轉換公司債收足應募價款,公司債,1150204,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6515"", ""data"": [[1, ""115/02/04"", ""16:55:11"", ""陳紹焜"", ""執行副總經理"", ""03-6568282"", ""公告本公司國內第二次無擔保轉換公司債收足應募價款"", ""51"", ""115/02/04"", ""1.事實發生日:115/02/04\n2.公司名稱:穎崴科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」第九條第一項第二款規定辦理\n，本公司發行國內第二次無擔保轉換公司債至公告日止，債款代收銀行業已收足所有\n應募款項並匯撥至專戶存儲銀行，共計新台幣3,901,007,130元整，特此公告。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""穎崴""}, ""datetime"": ""115/02/04 22:04:04""}",2026-02-04 22:03:52
1150203|sii|2882|1,115/02/04,18:08:14,2882,國泰金,代國泰期貨股份有限公司公告董事會決議辦理現金增資發行新股,現金增資,1150203,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2882"", ""data"": [[1, ""115/02/04"", ""18:08:14"", ""陳晏如"", ""資深副總經理"", ""27087698"", ""代國泰期貨股份有限公司公告董事會決議辦理\r\n現金增資發行新股"", ""11"", ""115/02/04"", ""1.董事會決議日期:115/02/04\n2.增資資金來源:現金增資\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n全案預計發行總金額新臺幣500,000,000元及股數12,500,000股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新臺幣10元\n8.發行價格:暫訂每股新臺幣40元\n9.員工認購股數或配發金額:本次現金增資發行新股總數10%，計1,250,000股\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例:本次現金增資發行新股總數90%，計11,250,000股\n12.畸零股及逾期未認購股份之處理方式:\n畸零股及原股東及員工放棄認購或認購不足之部份，授權\n董事長洽特定人按發行價格認購。\n13.本次發行新股之權利義務:與原已發行股份相同\n14.本次增資資金用途:強化資本結構\n15.其他應敘明事項:本案尚須報請主管機關核准方得進行　""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""國泰金""}, ""datetime"": ""115/02/04 22:04:06""}",2026-02-04 22:03:52
1150204|sii|2882|4,115/02/04,18:09:02,2882,國泰金,代子公司國泰綜合證券公告董事會決議通過認購子公司國泰期貨股份有限公司現金增資,現金增資,1150204,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2882"", ""data"": [[4, ""115/02/04"", ""18:09:02"", ""陳晏如"", ""資深副總經理"", ""27087698"", ""代子公司國泰綜合證券公告董事會決議通過認購子公司國泰期貨股份有限公司現金增資"", ""20"", ""115/02/04"", ""1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:\r\n國泰期貨股份有限公司普通股\r\n2.事實發生日:115/2/4~115/2/4\r\n3.董事會通過日期: 民國115年2月4日\r\n4.其他核決日期: 不適用\r\n5.交易單位數量、每單位價格及交易總金額:\r\n交易股數：預計12,500仟股\r\n每股價格：新台幣40元\r\n交易總金額：預計新台幣500,000仟元\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之\r\n關係人者，得免揭露其姓名）:\r\n交易相對人：國泰期貨股份有限公司\r\n與公司之關係：國泰綜合證券99.99%持有之子公司\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移\r\n轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次\r\n移轉日期及移轉金額:\r\n選定關係人為交易對象之原因：參與現金增資，本公司按持股比率進行認購，\r\n及以特定人認購原股東、員工放棄認購或認購不足之股份。\r\n前次移轉之所有人、移轉價格及取得日期：不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取\r\n得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權\r\n如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權\r\n帳面金額:\r\n不適用\r\n10.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n擬於國泰期貨股份有限公司取得主管機關核准後，於現金增資基準日繳足股款\r\n其他重要約定事項：無\r\n12.本次交易之決定方式、價格決定之參考依據及決策單位:\r\n價格係參酌誠品聯合會計師事務所之價格合理性意見書訂定，\r\n並於國泰綜合證券董事會通過後辦理\r\n13.取得或處分有價證券標的公司每股淨值:\r\n                 32.41元\r\n14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n預計金額：1,210,406,565元；\r\n預計股數：94,452,318股；\r\n持股比例：約99.99%；\r\n15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列\r\n之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬\r\n於母公司業主之權益之比例暨最近期財務報表中營運資金數額:\r\n佔總資產比例：28.93% \r\n佔股東權益比例：125.12%\r\n最近期財務報告營運資金：約新台幣10,963,720仟元\r\n16.經紀人及經紀費用:\r\n無\r\n17.取得或處分之具體目的或用途:\r\n為子公司國泰期貨股份有限公司充實營運資金，擴大業務規模\r\n18.本次交易表示異議董事之意見:\r\n無\r\n19.本次交易為關係人交易:是\r\n20.監察人承認或審計委員會同意日期:\r\n不適用\r\n21.本次交易會計師出具非合理性意見:否\r\n22.會計師事務所名稱:\r\n誠品聯合會計師事務所\r\n23.會計師姓名:\r\n賴明陽\r\n24.會計師開業證書字號:\r\n北市會證字2123號\r\n25.是否涉及營運模式變更:否\r\n26.營運模式變更說明:\r\n不適用\r\n27.過去一年及預計未來一年內與交易相對人交易情形:\r\n不適用\r\n28.資金來源:\r\n國泰綜合證券自有資金\r\n29.前已就同一件事件發布重大訊息日期: 不適用\r\n30.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""國泰金""}, ""datetime"": ""115/02/04 22:04:07""}",2026-02-04 22:03:52
1150203|otc|4130|1,115/02/03,17:30:47,4130,健亞,本公司114年現金增資收足股款暨增資基準日公告,現金增資,1150203,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""4130"", ""data"": [[1, ""115/02/03"", ""17:30:47"", ""蔣維民"", ""行政處 資深處長"", ""03-5982221 ext.118"", ""本公司114年現金增資收足股款暨增資基準日公告"", ""53"", ""115/02/03"", ""1.事實發生日:115/02/03\n2.公司名稱:健亞生物科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n(1)本公司現金增資發行新股23,000,000股，每股發行價格新臺幣28元，\n實收股款總額新臺幣644,000,000元，業已全數收足。\n(2)本公司訂定115年02月03日為現金增資基準日。\n(3)預定股款繳納憑證上櫃日期為115年02月06日。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""健亞""}, ""datetime"": ""115/02/04 22:04:09""}",2026-02-04 22:03:52
